level_1_name,level_1_id,level_2_name,level_2_id,level_3_name,level_3_id,level_4_name,level_4_id,level_5_name,level_5_id
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MASI MANIMBA,VYlgP4yyY7F,MASAMUNA,nRvbtmPAWpW,MASAMUNA ETAT CENTRE DE SANTE DE REFERENCE,K3AuzGGjeWc
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,GUNGU,GuAIPcinFIj,MASEBA,d9YUP8HMbfz,MASEBA CENTRE DE SANTE,LmjT8NqWl6k
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,GUNGU,GuAIPcinFIj,KATELENGE,yRTP3S2SfAs,MASELENGE POSTE DE SANTE,rcgg7AAwNvx
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,IDIOFA,riGgtQ9beB5,MBANGI,dMWRyPPsBNo,MASENGI POSTE DE SANTE,I7MPid5vUTc
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,GUNGU,GuAIPcinFIj,MBANGI,VaxxQ2t3wzq,MASENGI POSTE DE SANTE,RT6h5iqRnr1
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,GUNGU,GuAIPcinFIj,MUTOMBO KANGU,UZv22V4yxzm,MASHINI POSTE DE SANTE,MBr7p9hOu18
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MASI MANIMBA,VYlgP4yyY7F,BIBODI,DVATYhEWcJI,MASI MANIMBA HOPITAL GENERAL DE REFERENCE,cKCv828onjo
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOANZA,N1K2MB4mUJ8,KIBWILA,nNWEWnDeuFR,MASUBULU POSTE DE SANTE,h2CjUZv7Vs7
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BANDUNDU,KJPFKwgcqyd,MATAMBA,Fwf6GSPR793,MATAMBA CENTRE DE SANTE,hhfBuUl1Yxg
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,YASA BONGA,NxFuYzZy7Bn,MATAMBA,TS3c2r7b68b,MATAMBA CENTRE DE SANTE,aDbUd3vOlaj
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,MATANA,hMgNZh6bw5M,MATANA CENTRE DE SANTE,J9fWO0zw9pa
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOKALA,tPnKr9Z2phW,MATEKO ETAT,whozWcZNbIE,MATEKO ETAT CENTRE DE SANTE,WjcdlEnxzXn
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOKALA,tPnKr9Z2phW,MATEKO KIVUVU,S7Z66iAzv4b,MATEKO KIVUVU CENTRE DE SANTE,oD0bOChXVoz
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOKALA,tPnKr9Z2phW,MATEKO KIVUVU,S7Z66iAzv4b,MATEKO KIVUVU CENTRE DE SANTE DE REFERENCE,cSE81HxRQLd
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,MATELE,OaqCJ9ZqAXf,MATELE CENTRE DE SANTE DE REFERENCE,dePddZ6oSOm
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MUNGINDU,CyHuq664hCU,ATEN,amUn1lDTbwp,MATENDE POSTE DE SANTE,oJ9IdMdBMuB
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKWIT NORD,GaaOhIJU3Bx,MATERNITE PLATEAU,Lje8nhgwnCa,MATERNITE PLATEAU CENTRE DE SANTE,PowvuNbXy8k
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BANDUNDU,KJPFKwgcqyd,KIKIOR,fJoCpFSBkid,MATIALA POSTE DE SANTE,miKk2lQERp6
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MUKEDI,Tt1rjDuQtRh,MATONDO,dkwlfzmfOYh,MATONDO CENTRE DE SANTE,lzxXZPTJJed
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MUKEDI,Tt1rjDuQtRh,MATSHI,abTm0e9KtFg,MATSHI CENTRE DE SANTE,cw6pF4BIMVs
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOKALA,tPnKr9Z2phW,NSEKE MPUTU,qxk08UI4mdk,MATU POSTE DE SANTE,IyKwLhCsTCg
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,MAYALA,c0VHja7C5ll,MAYALA CENTRE DE SANTE,j1LumMJgT3a
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,KISIA,IEjd6w91WFV,MAYALA POSTE DE SANTE,skYFlMeWFNr
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,IDIOFA,riGgtQ9beB5,MAYANDA,vn15CezRZCn,MAYANDA CENTRE DE SANTE,VLG7gw2FupN
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIMPUTU,GaFyM05saxx,ZULUBANGA,tIie7Q0vHLK,MAYILI POSTE DE SANTE,RygjNbtQ5dl
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,MAYOKO MUSANGU,ydP68Q1bc4x,MAYOKO CENTRE DE SANTE,OmpkDAoA2SZ
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,MAYOKO,nkil64mxsUw,MAYOKO CENTRE DE SANTE,i3WkwxRe4ez
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,MAYOKO NIADI,WXnJX870GvP,MAYOKO NIADI CENTRE DE SANTE DE REFERENCE,rUL4XC7mtix
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MASI MANIMBA,VYlgP4yyY7F,MAYOYO,H0B6ecdObmO,MAYOYO CENTRE DE SANTE,Qm94jOKSVHo
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOKALA,tPnKr9Z2phW,NIANGA,jVcLOjKGzWk,MAYUMU POSTE DE SANTE,vx66Bppdjlv
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIMPUTU,GaFyM05saxx,MIKIENGE,FKBeuQgtt0F,MAYUNG POSTE DE SANTE,wk6Mq9l60p3
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,MBAKA KASAI,InueEtUxyuK,MBAKA KASAI CENTRE DE SANTE,S1HVrUtbMok
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,MBALA,dwpaxRS36eD,MBALA 1 CENTRE DE SANTE,yOC4jbaSiFq
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOKALA,tPnKr9Z2phW,MBALA BADINGA,F3A3QnFIEQN,MBALA BADINGA CENTRE DE SANTE,PNxHe2xPX3M
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,MBALA,dwpaxRS36eD,MBALA CENTRE DE SANTE,ESKspHTZn9p
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,MBALA,iHj6eumgMvG,MBALA CENTRE DE SANTE,UvtPk0lktw0
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,MBALA,dwpaxRS36eD,MBALA NGUDI POSTE DE SANTE,Jiy9ZmzvwBJ
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BANDUNDU,KJPFKwgcqyd,NDIKA NDIKA,H0DZVFhZsqS,MBALI POSTE DE SANTE,AAWcynKYstJ
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,MBALIBI,NBAvj9dO6o4,MBALIBI CENTRE DE SANTE,hnnQsnyPTR6
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BAGATA,k06WV7FTN9D,KAMA,MvRqSqUTjZA,MBALIBI POSTE DE SANTE,yL5wBHDXWf4
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,MBAMBA,H5H1Z0wLnPQ,MBAMBA CENTRE DE SANTE,BAuGfE5YMEm
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,PAY KONGILA,smw3DtURc1n,MBAMBA,QJYaWmFf13I,MBAMBA CENTRE DE SANTE DE REFERENCE,ZzvgdNCcCFV
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,GUNGU,GuAIPcinFIj,MBANGI,VaxxQ2t3wzq,MBANGI CENTRE DE SANTE,wIKkgWb42KZ
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,IDIOFA,riGgtQ9beB5,MBANGI,dMWRyPPsBNo,MBANGI CENTRE DE SANTE,D6EGqzhehEt
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BAGATA,k06WV7FTN9D,MBANKENE,gf66pJJNYCn,MBANKENE CENTRE DE SANTE,Why5feCTSwl
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,IPAMU,jSLnBqCXCzW,MBANSAM,Dob7h6FtGLh,MBANSAM CENTRE DE SANTE,G9fClWRecEk
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BAGATA,k06WV7FTN9D,NDANA,YyX1sBgg4ls,MBANSAMBA POSTE DE SANTE,diVzWwZqbGR
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,DWE NGANGA,F2VtR0FsgG7,MBANSIO POSTE DE SANTE,tFx4qfD7z7w
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KINGANDU,QVjGTE0nOen,MBANZA KIKAPA,BKAAC0hvOwf,MBANZA CENTRE DE SANTE,C6gV6OfSKW0
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,MBANZA DIBUNDU,VBjAUVnneT1,MBANZA DIBUNDU CENTRE DE SANTE,qRqR6K2UfVg
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,YASA BONGA,NxFuYzZy7Bn,MBANZA GOBARI,gztiF09yCOi,MBANZA GOBARI CENTRE DE SANTE,dsKDUrjTvXw
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MASI MANIMBA,VYlgP4yyY7F,NZOMBI,E9ykkEqJFU7,MBANZA KATABA POSTE DE SANTE,Cxp69ASQLte
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BAGATA,k06WV7FTN9D,MUSHUNI,uy4LcHqXANa,MBANZA LUTHE CENTRE DE SANTE DE REFERENCE,OEO5BAz0LQr
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,YASA BONGA,NxFuYzZy7Bn,MBANZA MFUMU NKENTO,LFMMS2oNh3b,MBANZA MFUMU NKENTO CENTRE DE SANTE DE REFERENCE,M5Cd6htmlJW
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,YASA BONGA,NxFuYzZy7Bn,MBANZA NGANDA,cBSwXX6uHpe,MBANZA NGANDA CENTRE DE SANTE,xy295SH96Jw
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,YASA BONGA,NxFuYzZy7Bn,MBANZA WAMBA,vpSttcG0Nmy,MBANZA WAMBA CENTRE DE SANTE,L639RAXOGft
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MUKEDI,Tt1rjDuQtRh,KALOMBO,uyaufIOMwGC,MBATA POSTE DE SANTE,KqSmcz7emY9
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BAGATA,k06WV7FTN9D,MBAYA LAREME,kuiPYgtO47o,MBAYA LAREME CENTRE DE SANTE,lYvrzZywj6n
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BAGATA,k06WV7FTN9D,BAGATA 2,FP613CBkaSZ,MBAYA MASA POSTE DE SANTE,ejGHLLOADal
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BAGATA,k06WV7FTN9D,MANZASAY,bqeKNxtqhj5,MBAYA MBIDIAR CENTRE DE SANTE,iSMJFuCFq6x
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MASI MANIMBA,VYlgP4yyY7F,KIWAWA,wycbAG6I8Pf,MBEKO POSTE DE SANTE,D4wdoihafgP
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,NDWIY,JGRTpOD3WqN,MBELEMBELE POSTE DE SANTE,PKtAFFgviy7
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,MBELIMISIMA,BBJwCRGWLtW,MBELEMISIMA CENTRE DE SANTE,Xzn1NC7DBtv
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,MBELO CKE,y1cmyDmXrKJ,MBELO CKE CENTRE DE SANTE,h86Eb0tsNlw
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,BUSALA,qE8PjyJHo4K,MBELO LUDIANGA POSTE DE SANTE,o9mQZsC3Uyl
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,SIA,leiEKGRHD8O,MBELO POSTE DE SANTE,vgBPoWKQjtI
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,NDWIY,JGRTpOD3WqN,MBELOKAZAKA POSTE DE SANTE,QF5ni8Qex3U
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,YASA BONGA,NxFuYzZy7Bn,LULAU,TXdERyJZrdB,MBENDE POSTE DE SANTE,lCE2u9DiNgy
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,NKWAYA,QBWyKgq0mLJ,MBENDE POSTE DE SANTE,DNJeopeOFW4
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOANZA,N1K2MB4mUJ8,MBENGA,kx40LV9GRnh,MBENGA CENTRE DE SANTE DE REFERENCE,WVGwKnKu00I
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,MBENI,mDWcSQVV2MN,MBENI CENTRE DE SANTE,V0zjxq4NqYB
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,IPAMU,jSLnBqCXCzW,NGULUNGU,JU47CQ7K9JW,MBEO POSTE DE SANTE,whOlnu2d1zq
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIMPUTU,GaFyM05saxx,MABOKO,rFLCfl3wUbE,MBEO POSTE DE SANTE,w7wyxKMq1lj
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,KIBWADI LEY,t3qSmTBhO07,MBIDILA POSTE DE SANTE,PdCkWwn7ckX
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIMPUTU,GaFyM05saxx,INTSWEM EBAY,kODuFjwVYpI,MBILA POSTE DE SANTE,Y7VHHTpcSXW
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,MBIMBI,a9dOVk4Uge0,MBIMBI CENTRE DE SANTE,g0as7aggSHa
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,MBAMBA,H5H1Z0wLnPQ,MBOMA 1 POSTE DE SANTE,RtfwsCrjc8H
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,MPO,BlYt0BDL0jB,MBOMA POSTE DE SANTE,l6mdb4zFBhI
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,GUNGU,GuAIPcinFIj,MBONDO KIBALE,G3VqD1Hl1M1,MBONDO KIBALE CENTRE DE SANTE,DcYgI7VXrDE
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,MBONGA,THnHzOe02hF,MBONGA CENTRE DE SANTE,QVPPNpMQFfG
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,MUWE,LOdV07cpAxx,MBONGAMALEMBE POSTE DE SANTE,zyBB6quIqOk
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOKALA,tPnKr9Z2phW,MBONGI,OMUjWKD6Vtj,MBONGI CENTRE DE SANTE,fgbo2QGz4GD
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOSANGO,JRaVxSGfJ9Z,MBULU,cW2WFh09MeP,MBULU CENTRE DE SANTE,EHXnYILZ0Ju
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,MBULUNKUMBI,qx8RR1vi7r3,MBULUNKUMBI CENTRE DE SANTE,MrKGGPifXr2
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,FAMBONDO,abEg0RcAvb6,MBUMBA POSTE DE SANTE,Iq7kgtBBNq2
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BAGATA,k06WV7FTN9D,BANGUMI,VDmGuPRLhNn,MBUNKIMI POSTE DE SANTE,KS24OxmGWD5
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,MBUSHI,l0y03cKcuqt,MBUSHI CENTRE DE SANTE,JdZa1VsHTZV
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,MBWASA,zwZCXL7OrC5,MBWASA CENTRE DE SANTE,Gfils2sOcBG
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOANZA,N1K2MB4mUJ8,MEYA,a46O4xGf798,MEYA CENTRE DE SANTE,MeQN1ilKMzw
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,MIAH,clnnTvXAUmn,MIAH CENTRE DE SANTE,dT0zmFLr63y
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,SIA,poOqTlUDT0A,MPO,BlYt0BDL0jB,MIBALA POSTE DE SANTE,YfJNhlobYT0
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,NKWAYA,QBWyKgq0mLJ,MIBAMBA POSTE DE SANTE,pLl5auMV31l
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,MBIMBI,a9dOVk4Uge0,MIBIDI POSTE DE SANTE,sFzMwgyAWK4
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,MPENE,C1sK90oeJIt,MIBIERE POSTE DE SANTE,MKUb4Y3O1sT
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MUKEDI,Tt1rjDuQtRh,KINGA,TD3sozuner5,MIDIWA POSTE DE SANTE,TuiGdVaHiJA
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,KIWUTU,TEcjHnJqqZY,MIHETA POSTE DE SANTE,qgfs8PU3kDM
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,YASA BONGA,NxFuYzZy7Bn,MBANZA MFUMU NKENTO,LFMMS2oNh3b,MIKAMBU CENTRE DE SANTE,e1MpLGULPpx
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KOSHIBANDA,O3KmMLK10ru,MIKANO,saH6yl2yJoI,MIKANO CENTRE DE SANTE,LrZpso1vPzg
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,OKIANE,y4PIFkUZ3I2,MIKIALA POSTE DE SANTE,SNZ275Ha72H
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIMPUTU,GaFyM05saxx,MIKIENGE,FKBeuQgtt0F,MIKIENGE CENTRE DE SANTE,ffqMuqAHKGF
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,IPAMU,jSLnBqCXCzW,NSONG NTOR,YYXDL9lipyZ,MIKIESE POSTE DE SANTE,knVO4RwftC8
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,EKUBI,zNporktjCvj,MIKINGI EKUBI POSTE DE SANTE,w4ckrwFcPEv
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,IDIOFA,riGgtQ9beB5,MIKUNGU,Ft56aWUPusR,MIKUNGU CENTRE DE SANTE,kMIjVeXqEwr
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,MIKWATI,fH94Vgw9PWP,MIKWATI CENTRE DE SANTE,NsBr2VwohPw
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,MBELO CKE,y1cmyDmXrKJ,MIKWI CKE POSTE DE SANTE,myKAUsLNqjQ
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,MBELO CKE,y1cmyDmXrKJ,MIKWI LOKOMBE POSTE DE SANTE,znlABQLTAU6
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,DJUMA,IgSLfQbGSnF,MIKWI SECTEUR,vum3zRWvTq3,MIKWI SECTEUR CENTRE DE SANTE,UrIpPQCVlWL
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKWIT NORD,GaaOhIJU3Bx,MATERNITE PLATEAU,Lje8nhgwnCa,MILITAIRE CENTRE MEDICAL,lfxdNJxlu0i
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MOANZA,N1K2MB4mUJ8,MUTUBU,XzNa33cMVC6,MILOMBI POSTE DE SANTE,sNxi4R5Nf1R
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,MILUNDU NSIA,ZziYvN2lF0E,MILUNDU CENTRE DE SANTE,WM1Gd1TY8n9
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MUKEDI,Tt1rjDuQtRh,BUNDO,DquAi2kvPPf,MILUNDU POSTE DE SANTE,MJYecFZwS8d
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KOSHIBANDA,O3KmMLK10ru,MINGANDJI,KRaWa8FGC1R,MINGANDJI CENTRE DE SANTE,tgsuwErLCim
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KOSHIBANDA,O3KmMLK10ru,MINGUANGUA,dyAtjTTteWn,MINGUANGA CENTRE DE SANTE,RpIANX3UUqC
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,KIMBAY,HHy0pSMSJdb,MINSIA POSTE DE SANTE,uteZdFR5MBZ
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,PAY KONGILA,smw3DtURc1n,MINZIMBA,jWrAsYrZ8lZ,MINZIMBA CENTRE DE SANTE,qY9u6Y1TlXT
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,MUNGINDU,CyHuq664hCU,INDELA,dnJ67mCYDrE,MISADI POSTE DE SANTE,voHvuaGGNv4
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KOSHIBANDA,O3KmMLK10ru,MISANGI,LTKeyuVJCFC,MISANGI CENTRE DE SANTE,ByM5NxC3oTN
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,MISAY,OK19KjNe2kk,MISAY 1 CENTRE DE SANTE DE REFERENCE,vtUP0BxAxcM
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKONGO,DrEgd3k7YFu,MISAY,OK19KjNe2kk,MISAY 2 CENTRE DE SANTE DE REFERENCE,tvm6m6ZoMr9
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,KIKWIT SUD,Y8Hlj8DpZHc,MISENGI,jIuodCPyBLd,MISENGI CENTRE DE SANTE,MaQEXbd7gId
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,NGAMBA,d9ZaBDnWPfU,MISENGI KILUNDA POSTE DE SANTE,TXcHbDaJX9f
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,VANGA,fXTBfVcge4w,KIALU,Is2HyPfOhjS,MISENGI POSTE DE SANTE,b0AaP5d1fsi
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,LUSANGA,WziDY5wD1fX,KIKAMBA BAWUNGANA,LL9EZhbFjL3,MISIMBI LUTANSI POSTE DE SANTE,JvO20OPXNcg
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BANDUNDU,KJPFKwgcqyd,TROIS RIVIERES,F22HXuAMTuj,MISERICORDE POSTE DE SANTE,fAliPTI7gWe
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BANDUNDU,KJPFKwgcqyd,NDIKA NDIKA,H0DZVFhZsqS,MITI MITI POSTE DE SANTE,DZZs19R3M5S
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BANDUNDU,KJPFKwgcqyd,MATAMBA,Fwf6GSPR793,MITIENE POSTE DE SANTE,uQYXOeJgPMC
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,IPAMU,jSLnBqCXCzW,BANSION,ffeOKsAb2Zb,MITIMITI POSTE DE SANTE,MQAdDPMMkNV
République Démocratique du Congo,ymGeqzoPhN3,KWILU,BmKjwqc6BEw,BULUNGU,e6Wpbl5nqcD,MITSHAKILA,du4KCZmBOls,MITSHIKILA CENTRE DE SANTE,EhM4idBfjfs
